ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.0517;4.567;8.9788;0.2084;4.6382;8.6379;-0.6506;-0.063;-0.12;-0.1171;0.3918;-6.00E-04;9857;-25.64;-23.33;-31.69;102;-28.38;-1.25;0;1009.2;44.863;37.5044;126.76731;42.19;NaN;;0;10.910167;;27 / 42;1039508;2021-05-13 12:20:53:119
0.1187;4.3167;8.5979;0.0528;4.3826;8.7727;0.0793;-0.0198;-0.0013;-0.0143;0.0353;0.0315;10367;-25.83;-20.12;-36.77;92.36;-26.76;-0.74;0;1009.71;43.021;37.5044;126.76731;42.19;NaN;;0;10.910167;;27 / 42;1040008;2021-05-13 12:20:53:619
0.46;4.8149;8.4949;-0.0118;4.718;8.5971;-0.1189;0.0256;-0.3061;0.0153;-0.2855;-0.2922;9580;-28.26;-22.95;-34.95;96.8;-28.76;0.08;0;1010;45.449;37.5044;126.76731;42.19;NaN;;0;10.910167;;27 / 42;1040508;2021-05-13 12:20:54:119
3.5059;3.1536;9.4387;1.9548;3.1641;9.074;0.5739;0.4631;1.4155;0.1428;-0.2864;-0.2144;10373;-31.69;-19.46;-27.6;105.37;-18.82;-12.16;0;1010.06;45.077;37.5044;126.76731;42.19;NaN;;0;10.910167;;26 / 42;1041008;2021-05-13 12:20:54:619
2.5585;2.35;8.2745;1.8052;2.7823;9.2288;0.4179;0.047;-0.618;-1.0931;-0.1099;-0.6945;9575;-29.71;-24.51;-32.24;113.77;-21.14;-13.42;0;1010.09;44.481;37.5044;126.76731;42.19;NaN;;0;10.910167;;26 / 42;1041508;2021-05-13 12:20:55:119
-1.86;-0.4659;10.7622;-0.765;0.2752;9.7729;-1.2725;-0.923;1.0474;0.9595;-0.625;-0.3363;13880;-12.68;-15.79;-44.27;132.38;5.43;11.7;0;1010.1;45.748;37.5044;126.76731;42.19;NaN;;0;10.910167;;25 / 42;1042008;2021-05-13 12:20:55:619
-0.6263;0.2815;11.5934;-1.2109;1.2134;9.6557;0.1682;-1.4345;-1.1649;0.172;-0.4751;0.5864;12875;-19.4;-13.71;-44.82;109.5;-7.11;7.15;0;1010.08;47.175;37.5044;126.76731;42.19;NaN;;0;10.910167;;25 / 42;1042508;2021-05-13 12:20:56:119
-1.5318;0.5174;8.508;-1.5943;-0.3043;9.6714;0.0292;0.3595;-0.5419;-0.5997;-0.2005;-0.4267;13678;-18.01;-4.6;-49.14;103.98;1.78;9.36;0;1010.1;48.739;37.5044;126.76731;42.19;NaN;;0;10.910167;;26 / 42;1043008;2021-05-13 12:20:56:619
0.8589;-1.7511;11.6593;0.3618;-1.303;9.713;0.0945;0.1558;1.7848;0.9235;0.4203;0.3741;13989;-25.41;-3.31;-45.26;100.95;3.92;6.84;0;1010.12;51.283;37.5044;126.76731;42.19;NaN;;0;10.910167;;26 / 42;1043508;2021-05-13 12:20:57:119
-0.7904;1.9056;10.1274;-0.7167;2.272;9.5129;0.1572;-0.2967;-0.243;0.3018;0.1563;0.1055;12406;-21.73;-16.65;-41.99;109.08;-11.4;4.53;0;1010.11;51.693;37.50441;126.7673;42;NaN;;0;4.97978;;26 / 42;1044008;2021-05-13 12:20:57:619
-1.763;5.5875;8.7955;-1.3978;3.6904;8.9776;1.0447;-1.3896;1.0606;1.1845;1.3029;0.6019;11336;-18.96;-23.07;-38.24;110.13;-21.2;7.46;0;1010.11;53.308;37.50441;126.7673;42;NaN;;0;4.97978;;26 / 42;1044508;2021-05-13 12:20:58:119
-2.3822;3.7873;8.7212;-2.246;3.9696;8.6815;-0.136;0.1132;-0.0773;-0.334;-0.5394;-0.2739;11207;-15.06;-22.3;-42.05;97.52;-26.71;16.54;0;1010.1;54.446;37.50441;126.7673;42;NaN;;0;4.97978;;26 / 42;1045007;2021-05-13 12:20:58:618
-0.4808;2.7654;9.3019;-0.4325;2.7897;9.3915;-0.0704;-0.0694;0.0084;0.013;0.0058;-0.0253;15347;44.88;-6.35;-36.39;276.67;-16.53;2.64;5;1009.85;45.077;37.50441;126.7673;42;NaN;;0;4.97978;;27 / 40;1841008;2021-05-13 12:34:14:619
-0.6061;2.8382;9.1832;-0.502;2.8345;9.3746;-0.1492;0.0421;-0.2062;0.0309;0.0112;-0.0323;15347;45.75;-6.64;-33.29;274.49;-16.73;2.98;5;1009.9;45.185;37.50441;126.7673;42;NaN;;0;4.97978;;27 / 40;1841507;2021-05-13 12:34:15:118
-0.3284;2.8819;9.2494;-0.3646;2.9303;9.3515;0.0837;-0.032;-0.0557;0.0656;0.0414;-0.001;14763;45.94;-3.86;-36.93;279.8;-17.04;2.69;5;1009.86;43.934;37.50441;126.7673;42;NaN;;0;4.97978;;27 / 40;1842008;2021-05-13 12:34:15:619
-0.9817;3.6334;8.9907;-1.0896;3.6889;9.0208;-0.1113;0.2108;-0.1622;-0.0101;-0.1767;0.0439;14300;47.74;-9.34;-27.05;271.49;-18.96;3.54;5;1009.85;44.712;37.50441;126.7673;42;NaN;;0;4.97978;;27 / 40;1842507;2021-05-13 12:34:16:118
-0.7798;3.4288;9.3193;-0.6792;3.5223;9.127;0.2743;0.2475;-0.6446;-0.178;-0.1664;-0.107;13618;45.25;-7.22;-32.51;278.69;-21.05;4.26;5;1009.84;44.742;37.501896;126.76266;49.26;NaN;;0.19;9.446921;330.5;0 / 0;1843007;2021-05-13 12:34:16:618
-2.6243;3.4586;9.2994;-0.9304;2.6734;9.3892;1.2685;-0.6312;0.5277;-0.232;1.2366;-0.4503;15735;48.63;1.66;-34.81;282.89;-17.75;-1.31;5;1009.85;45.896;37.501896;126.76266;49.26;NaN;;0.19;9.446921;330.5;0 / 0;1843508;2021-05-13 12:34:17:119
-2.3047;1.8964;8.8539;-2.6117;1.7522;9.2886;0.5462;1.0737;-0.504;0.3466;-0.4246;-0.9473;19785;50.98;8.36;-27.45;289.72;-10.29;15.7;5;1009.85;45.785;37.501896;126.76266;49.26;NaN;;0.19;9.446921;330.5;0 / 0;1844009;2021-05-13 12:34:17:620
0.8943;1.6185;9.0102;2.1154;2.1668;9.3274;-1.1125;-0.0249;-0.8882;-0.4942;-0.6885;-0.4801;17148;22.86;14.08;-47.96;308.64;-13.88;-8.92;5;1009.84;45.33;37.501896;126.76266;49.26;NaN;;0.19;9.446921;330.5;0 / 0;1844508;2021-05-13 12:34:18:119
6.2779;-0.4163;7.8341;4.6663;1.0521;8.5609;-0.3266;-2.6505;-0.4844;0.6983;0.6177;-1.0837;17148;-0.1;32.02;-43.39;330.15;-6.16;-28.59;5;1009.85;46.927;37.50191;126.762665;49.69;NaN;;0;5.82529;;25 / 41;1845008;2021-05-13 12:34:18:619
2.0342;3.3347;9.6659;1.6757;2.9077;9.2145;0.0961;0.7152;-1.0772;0.8256;-0.2193;0.8888;15720;27.25;9.99;-55.39;300.32;-14.64;-11.57;5;1009.86;45.552;37.50191;126.762665;49.69;NaN;;0;5.82529;;25 / 41;1845507;2021-05-13 12:34:19:118
4.302;2.7574;8.6749;3.4115;3.5546;8.4792;-2.7945;-1.8135;-0.6788;0.269;-0.5992;2.0665;11600;30.04;-79.68;-23.33;207.19;-21.25;-21.92;5;1009.91;49.081;37.501904;126.762665;49.22;NaN;;0;4.643036;;29 / 41;1846008;2021-05-13 12:34:19:619
4.8677;9.1311;3.9185;5.2428;5.399;6.2876;1.6859;1.1414;-1.6909;2.3415;0.2034;-0.2616;4456;21.56;9.84;-37.96;287.92;-9.76;-35.55;0;1010.19;61.73;37.501904;126.762665;49.22;NaN;;0;4.643036;;29 / 41;1846507;2021-05-13 12:34:20:118
2.9626;8.4863;1.6702;3.188;9.2476;0.6998;3.2437;0.4654;2.2505;0.2825;-2.4119;-1.6174;69;8.38;-16.87;-32.13;273.32;-60.62;-55.32;0;1009.99;57.564;37.501907;126.76266;50.07;NaN;;0;4.210637;;30 / 41;1847008;2021-05-13 12:34:20:619
5.3352;8.5565;1.2619;4.6193;8.0085;3.2706;1.2707;1.0011;-1.0693;0.4499;2.5593;1.1029;65;11.11;-15.47;-35.83;259.74;-69.12;-75.39;0;1009.89;43.064;37.501907;126.76266;50.07;NaN;;0;4.210637;;30 / 41;1847508;2021-05-13 12:34:21:119
3.9844;8.9052;0.5874;3.1154;9.264;0.8015;0.2035;-0.6386;0.0945;-0.9293;1.6878;1.2726;35;19.25;-19.79;-27.09;225.66;-73.11;-93.07;0;1009.87;43.37;37.5019;126.762665;50.02;NaN;;0;4.097672;;31 / 41;1848007;2021-05-13 12:34:21:618
3.5146;8.4596;0.4878;3.3579;9.2002;0.5015;0.8668;-0.5564;1.0118;0.8655;1.5434;-0.8523;67;20.35;-21.42;-25.41;232.75;-57.13;-75.18;0;1009.86;42.918;37.5019;126.762665;50.02;NaN;;0;4.097672;;31 / 41;1848508;2021-05-13 12:34:22:119
5.1764;8.717;2.5466;5.4079;7.9738;1.8284;-0.1102;0.7289;0.5012;-0.2027;-1.0784;-0.1943;74;11.32;-20.41;-28.18;246.89;-54.4;-71.32;0;1009.86;42.313;37.501907;126.76267;50.48;NaN;;0;4.054839;;31 / 41;1849008;2021-05-13 12:34:22:619
4.8314;8.7663;1.638;4.1877;8.7713;1.3033;-0.0971;0.0092;-0.6711;-1.2478;-1.429;0.9542;21;16.44;-21.12;-25.22;237.77;-71.8;-79.77;0;1009.86;42.182;37.501907;126.76267;50.48;NaN;;0;4.054839;;31 / 41;1849508;2021-05-13 12:34:23:119
3.6819;8.7834;0.5857;3.3792;9.1946;0.459;0.1016;-0.4843;-0.1849;-0.5475;-0.4295;0.6311;44;19.54;-23.03;-22.99;233.41;-68.44;-74.12;0;1009.86;42.337;37.50191;126.76269;49.63;NaN;;0;3.970309;;31 / 41;1850008;2021-05-13 12:34:23:619
4.3554;8.6475;1.5127;4.5097;8.5152;1.8232;0.3562;0.164;0.1809;0.9306;0.5079;-0.8647;63;15.53;-21.75;-27.63;245.33;-60.26;-67.99;0;1009.86;43.127;37.50191;126.76269;49.63;NaN;;0;3.970309;;31 / 41;1850508;2021-05-13 12:34:24:119
4.8362;8.73;2.2701;5.0234;8.1746;2.0277;-0.0628;0.7026;-0.0819;0.1265;0.0374;-0.3584;53;10.77;-20.13;-32.04;254.81;-61.48;-70.33;0;1009.86;44.521;37.501904;126.76271;47.84;NaN;;0;4.077112;;32 / 41;1851008;2021-05-13 12:34:24:619
4.379;8.8532;1.0583;3.974;8.9019;1.0644;0.027;-0.0588;-0.6783;-1.4463;-1.0247;0.9093;39;17.42;-22.76;-26.25;230.31;-72.14;-87.55;0;1009.86;42.727;37.501904;126.76271;47.84;NaN;;0;4.077112;;32 / 41;1851509;2021-05-13 12:34:25:120
3.9232;8.6985;0.238;3.7258;9.0405;0.7473;0.428;-0.3343;0.0483;0.4782;1.1438;-0.5956;35;19.72;-21.16;-23.08;230.78;-63.51;-76.66;0;1009.86;42.88;37.5019;126.7627;47.53;NaN;;0;4.111288;;32 / 41;1852008;2021-05-13 12:34:25:619
4.1311;8.807;1.2725;4.5744;8.5567;1.4241;0.1007;0.2332;0.4085;0.6811;0.1942;-0.7072;59;12.44;-21.09;-30.62;250.86;-58.51;-69.99;0;1009.86;43.424;37.5019;126.7627;47.53;NaN;;0;4.111288;;32 / 41;1852508;2021-05-13 12:34:26:119
3.2987;9.0765;-1.3134;2.187;9.559;0.1168;-0.3626;-0.82;-1.5096;-1.5485;0.7151;0.8521;42;9.93;-14.83;-33.54;251.83;-77.1;-86.94;0;1009.86;45.428;37.501904;126.76266;53.59;NaN;;0.76;3.862682;275.1;30 / 41;1867008;2021-05-13 12:34:40:619
2.3141;7.1816;0.076;4.3045;8.7379;1.1362;0.0512;-0.6939;1.7689;1.2493;3.0198;-1.1578;79;-18.65;-8.96;-32.72;306.18;-63;-75.21;0;1009.87;44.117;37.501904;126.76266;53.59;NaN;;0.76;3.862682;275.1;30 / 41;1867508;2021-05-13 12:34:41:119
1.7236;1.6038;-0.1336;6.4211;7.3852;0.6321;-3.2884;-1.6499;-0.2175;0.1197;-2.5873;-1.525;77;-18.96;-8.41;-30.54;305.08;-47.04;-69.18;0;1009.87;55.515;37.501904;126.76266;53.59;NaN;;0.76;3.862682;275.1;30 / 41;1868008;2021-05-13 12:34:41:619
4.6593;5.1539;2.9302;3.9709;8.7694;1.8709;1.9702;4.6981;-0.5515;-1.0424;-0.1696;0.6416;38;-0.54;-14.47;-38.85;285.1;-63.41;-64.77;0;1009.88;55.941;37.501904;126.76266;53.59;NaN;;0.76;3.862682;275.1;30 / 41;1868507;2021-05-13 12:34:42:118
0.0013;1.7092;1.5384;3.9272;8.7511;2.0411;2.237;5.4725;-0.3827;-0.8561;1.577;-0.0461;64;2.4;-13.03;-36.05;282.63;-63.17;-62.54;0;1009.88;52.126;37.50191;126.76264;53.97;NaN;;1.14;3.790092;261.8;31 / 41;1869008;2021-05-13 12:34:42:619
7.6237;6.7708;-0.1396;5.494;6.6274;4.6972;-4.8599;-5.4407;-3.8643;0.3315;-3.1566;0.3688;60;-6.28;-3.77;-38.17;284.15;-63.96;-80.5;0;1009.9;65.713;37.50191;126.76264;53.97;NaN;;1.14;3.790092;261.8;31 / 41;1869508;2021-05-13 12:34:43:119
7.159;11.2396;1.1479;3.4403;9.1734;-0.4271;-1.5927;-1.5517;0.1984;-0.2491;2.1933;1.7754;48;-1.4;-19.31;-32.33;253.44;-69.3;-97.08;0;1009.89;60.279;37.50191;126.76263;53.4;NaN;;1.21;3.893027;265.5;33 / 41;1870008;2021-05-13 12:34:43:619
4.8354;8.7818;1.778;4.7813;8.5255;0.7909;0.1162;0.6247;2.1095;2.1669;1.3819;-0.4854;97;-0.29;-22.46;-25.43;253.46;-60.38;-80.61;0;1009.89;50.216;37.50191;126.76263;53.4;NaN;;1.21;3.893027;265.5;33 / 41;1870508;2021-05-13 12:34:44:119
4.7156;6.4091;2.4702;4.9299;8.3187;1.6326;1.4062;0.9246;1.2542;0.1331;-1.0775;-0.3848;18;-0.37;-18.18;-33.35;268.66;-58.02;-71.68;0;1009.88;49.117;37.50192;126.76261;51.98;NaN;;1.92;3.920583;296.4;34 / 41;1871009;2021-05-13 12:34:44:620
4.8749;9.098;2.0594;3.1969;9.2515;0.6005;-0.4347;-0.9106;-1.3298;-1.7172;-0.1855;0.9973;35;9.45;-18.45;-30.05;253.73;-70.63;-79.36;0;1009.88;47.609;37.50192;126.76261;51.98;NaN;;1.92;3.920583;296.4;34 / 41;1871508;2021-05-13 12:34:45:119
4.6545;9.3232;0.7922;4.0266;8.9401;0.1788;-1.1759;-1.1447;0.2797;0.5248;1.3168;-0.3664;50;7.73;-23.88;-28.36;244.02;-60.03;-78.94;0;1009.87;48.377;37.50193;126.76257;52.01;NaN;;2.97;3.828251;287.2;34 / 41;1872008;2021-05-13 12:34:45:619
3.7227;11.218;0.9515;4.1683;8.873;0.2574;0.7298;-0.4854;1.3287;0.7643;1.5225;-0.7145;69;10.52;-24.65;-23.11;231.97;-58.45;-80.65;0;1009.87;48.193;37.50193;126.76257;52.01;NaN;;2.97;3.828251;287.2;34 / 41;1872508;2021-05-13 12:34:46:119
7.8632;9.1938;3.5518;3.9969;8.7524;1.895;-0.7262;-0.6188;-1.3774;-1.6335;-2.3311;2.2779;59;-4.3;-16.71;-30.71;285.74;-63.19;-64.63;0;1009.87;44.854;37.501938;126.76254;51.65;NaN;;3.22;3.790092;278.3;33 / 41;1873008;2021-05-13 12:34:46:619
4.1455;8.9088;-0.6954;1.8295;9.6324;-0.2016;-0.02;-1.5572;-0.7379;-0.8506;1.8853;0.9029;5;23.18;-22.62;-17.34;208.26;-76.26;-93.68;0;1009.88;45.737;37.501938;126.76254;51.65;NaN;;3.22;3.790092;278.3;33 / 41;1873508;2021-05-13 12:34:47:119
2.5668;8.4297;-1.3302;4.235;8.8394;0.3178;2.7951;-0.0909;1.8403;1.2347;3.3461;-0.4154;72;15.52;-23.24;-21.31;224;-64.34;-85.71;0;1009.87;43.641;37.501938;126.762505;51.76;NaN;;3.18;3.823352;271.6;34 / 41;1874008;2021-05-13 12:34:47:619
6.2595;8.892;0.2963;4.7902;8.4482;1.3611;-1.0648;-0.2306;0.7019;-0.1485;0.5212;-0.1996;40;6.84;-21.74;-30.46;252.15;-59.48;-74.14;0;1009.87;47.114;37.501938;126.762505;51.76;NaN;;3.18;3.823352;271.6;34 / 41;1874508;2021-05-13 12:34:48:119
-0.1269;3.4918;8.9476;0.1123;3.3511;9.2156;0.2062;0.0666;-0.4155;0.3012;-0.1496;0.0175;2725;13.07;17.38;-48.3;334.49;-17.74;-1.97;5;1009.9;51.204;37.501938;126.762474;51.24;NaN;;2.77;3.861567;267.5;0 / 0;2842008;2021-05-13 12:50:55:619
0.628;3.323;9.2077;0.4816;3.3312;9.211;-0.0067;-0.0625;0.1176;-0.0336;-0.0358;0.0372;3060;9.71;17.68;-52.79;339.84;-19.86;-2.99;5;1009.9;51.325;37.501938;126.762474;51.24;NaN;;2.77;3.861567;267.5;0 / 41;2842508;2021-05-13 12:50:56:119
0.9754;3.2036;9.2354;0.6971;3.2291;9.2335;0.0026;-0.0755;0.2405;0.0952;0.183;-0.0564;3181;11.98;18.01;-49.82;335.2;-19.31;-3.87;5;1009.9;51.551;37.501938;126.762474;51.24;NaN;;2.77;3.861567;267.5;0 / 41;2843008;2021-05-13 12:50:56:619
0.5439;3.4151;9.1899;0.5232;3.4169;9.1772;0.0623;-0.0661;0.0713;0.0971;0.0233;-0.023;3015;8.31;15.06;-52.53;341.04;-19.8;-3.21;5;1009.89;50.979;37.501938;126.762474;51.24;NaN;;2.77;3.861567;267.5;0 / 41;2843508;2021-05-13 12:50:57:119
0.3532;3.6978;8.7621;0.374;3.8029;9.0315;-0.0181;0.0137;-0.148;-0.01;0.0036;0.0108;2731;11.4;16.42;-48.68;339.54;-23.37;-1.96;5;1009.9;51.579;37.51498;126.76116;34.4;NaN;;0;8.742579;;0 / 41;2844009;2021-05-13 12:50:57:620
0.2468;3.6711;9.0937;0.4033;3.6037;9.1116;0.5517;-0.2923;0.34;-0.098;-0.0732;-0.0102;2734;11.44;15.64;-52.23;338.53;-21.56;-2.53;5;1009.9;50.576;37.51498;126.76116;34.4;NaN;;0;8.742579;;0 / 41;2844507;2021-05-13 12:50:58:118
0.3498;3.6447;9.0075;0.1833;3.7163;9.0734;0.0465;-0.0185;-0.1101;0.0959;0.1296;-0.0367;2734;13.24;17.74;-51.18;337.34;-21.58;-1.97;5;1009.9;50.266;37.51496;126.76117;33.31;NaN;;0;7.11265;;25 / 41;2845009;2021-05-13 12:50:58:620
0.4576;3.7429;8.95;0.4759;3.8037;9.0264;0.0403;-0.1119;-0.1161;-0.0089;-0.0475;-0.0555;2853;9.34;14.89;-51.93;341.37;-22.79;-2.65;5;1009.9;50.164;37.51496;126.76117;33.31;NaN;;0;7.11265;;25 / 41;2845508;2021-05-13 12:50:59:119
0.8361;3.513;9.0219;0.6456;3.5856;9.1048;0.0359;-0.0511;-0.0365;-0.0316;0.0019;-0.0175;3089;6.49;15.64;-51.63;344.4;-21.44;-3.78;5;1009.91;49.523;37.514954;126.761185;33.01;NaN;;0;6.209505;;25 / 41;2846008;2021-05-13 12:50:59:619
-1.0228;3.5154;9.398;-0.7906;3.3304;9.1899;0.1182;0.1855;0.2079;0.0891;-0.4388;-0.0564;2301;16.24;19.99;-46.08;344.48;-18.75;7.9;5;1009.9;48.504;37.514954;126.761185;33.01;NaN;;0;6.209505;;25 / 41;2846508;2021-05-13 12:51:00:119
-0.0646;2.6362;9.3716;-0.1213;3.2076;9.2664;0.072;-0.407;-0.3328;-0.0357;-9.00E-04;-0.1587;2728;11.44;21.94;-50.58;344.6;-19.09;0.75;5;1009.91;47.813;37.51493;126.761185;30.15;NaN;;0;6.012268;;25 / 41;2847007;2021-05-13 12:51:00:618
0.048;3.0051;9.2231;-0.2136;2.806;9.3942;-0.1276;-0.159;-0.0607;0.0267;-0.0328;0.0883;2983;12.64;21.79;-46.53;340.52;-15.97;1.12;5;1009.91;47.144;37.51493;126.761185;30.15;NaN;;0;6.012268;;25 / 41;2847509;2021-05-13 12:51:01:120
0.4528;2.8063;9.3812;0.281;3.0159;9.3272;0.1792;-0.0469;0.1123;-0.0514;6.00E-04;-0.009;3431;10.69;20.14;-45.93;339.48;-17.91;-1.73;5;1009.91;47.465;37.514923;126.76119;32.68;NaN;;0;5.699174;;25 / 41;2848008;2021-05-13 12:51:01:619
0.5295;2.8662;9.3836;0.4861;2.9416;9.3424;0.07;-0.0724;-0.0575;0.0477;-0.0437;0.0073;3526;9.79;19.24;-47.58;338.9;-17.46;-2.98;5;1009.91;47.472;37.514923;126.76119;32.68;NaN;;0;5.699174;;25 / 41;2848508;2021-05-13 12:51:02:119
1.0733;3.1872;9.041;0.7468;3.2098;9.2363;-0.0048;0.0889;-0.0197;0.0778;-0.0709;0.0638;3590;7.99;17.59;-51.78;340.74;-18.43;-4.03;5;1009.91;46.969;37.51493;126.761185;32.43;NaN;;0;5.176597;;25 / 41;2849008;2021-05-13 12:51:02:619
0.5726;3.2327;9.3285;0.7813;3.2911;9.2048;-0.285;0.0375;0.3005;0.1869;0.7607;-0.0678;3590;5.44;16.39;-56.13;343.89;-19.61;-4.85;5;1009.91;47.726;37.51493;126.761185;32.43;NaN;;0;5.176597;;25 / 41;2849508;2021-05-13 12:51:03:119
-1.5402;4.8113;7.9727;-1.9614;4.2081;8.638;0.9975;-0.3862;-0.6413;0.5445;-0.3665;-0.1371;1993;17.44;14.29;-50.58;351.32;-22.09;13.04;5;1009.91;46.952;37.514942;126.761185;32.54;NaN;;0;4.705521;;26 / 41;2850008;2021-05-13 12:51:03:619
0.8074;2.7967;9.7501;-0.507;2.9054;9.3526;-1.0438;0.5868;0.1248;0.1671;-0.4271;-0.1732;3693;-7.31;20.89;-52.98;15.47;-17.23;3.1;5;1009.91;45.035;37.514942;126.761185;32.54;NaN;;0;4.705521;;26 / 41;2850507;2021-05-13 12:51:04:118
2.5776;2.3655;10.1334;3.1496;1.5525;9.1564;1.3611;2.3069;-0.2449;0.7675;-2.1825;-1.9525;5929;-38.96;0.64;-25.08;76.81;-9.11;-18.98;5;1009.91;44.933;37.514954;126.76117;33.36;NaN;;0;4.268163;;29 / 41;2851008;2021-05-13 12:51:04:619
8.6478;-0.3581;5.9988;5.2247;0.2772;8.2943;2.6776;-1.699;-2.0414;2.0309;-0.2227;3.6078;10748;-27.71;28.39;-33.48;11.45;-9.23;-31.02;5;1009.9;43.885;37.514954;126.76117;33.36;NaN;;0;4.268163;;29 / 41;2851508;2021-05-13 12:51:05:119
5.3937;5.1306;7.1647;5.8601;5.0387;6.0366;0.0995;-1.8839;1.4245;0.2825;0.0814;-0.926;12844;-33.84;-27.78;-42.83;305.75;-30.92;-44.15;5;1009.88;48.354;37.514954;126.76117;33.36;NaN;;0;4.268163;;30 / 41;2852008;2021-05-13 12:51:05:619
3.3801;3.2902;7.316;4.4496;3.7707;7.8837;-0.2038;0.0465;-0.8704;-0.224;0.485;0.3656;12061;-19.13;-40.56;-51.48;221.03;-25.75;-33.25;5;1009.81;51.3;37.514954;126.76117;33.36;NaN;;0;4.268163;;30 / 41;2852508;2021-05-13 12:51:06:119
5.9765;3.1909;6.3458;5.1848;3.6825;7.4651;1.3791;1.2833;-3.0386;-1.7768;-0.246;-2.1739;10591;-30.04;-22.29;-59.87;297.04;-21.78;-33.72;5;1009.86;51.263;37.514965;126.76118;33.58;NaN;;0;3.852136;;31 / 41;2853008;2021-05-13 12:51:06:619
2.6659;2.1024;9.1974;2.9619;2.5531;8.9933;-0.1034;0.7467;-0.1731;0.0284;0.4466;0.3618;8264;-23.88;-7.8;-26.8;86.38;-15.09;-18.23;5;1010;47.461;37.514965;126.76118;33.58;NaN;;0;3.852136;;31 / 41;2853507;2021-05-13 12:51:07:118
5.7735;-4.4917;12.3136;5.3828;-0.4981;8.1822;-0.1261;-1.2401;-0.2338;-1.4213;-1.1636;0.5126;9919;-24.22;22.96;-13.34;30.55;-8.58;-27.19;5;1010.05;60.118;37.51497;126.761185;31.6;NaN;;0;3.790092;;31 / 41;2854008;2021-05-13 12:51:07:619
4.8314;6.0008;5.6751;4.858;4.6961;7.1075;-0.0396;2.2596;0.1873;3.2054;0.3361;-0.6737;65;-19.2;17.97;-37.21;351.69;-28.61;-34.35;0;1010.05;63.445;37.51497;126.761185;31.6;NaN;;0;3.790092;;31 / 41;2854508;2021-05-13 12:51:08:119
1.8213;8.1794;3.7299;1.1676;9.4336;2.4114;1.0298;-1.1734;1.2535;0.6241;0.1213;0.308;57;-25.35;-20.02;10.12;97.72;-74.15;-25.84;0;1009.96;60.401;37.51497;126.761185;31.6;NaN;;0;3.790092;;32 / 41;2855008;2021-05-13 12:51:08:619
3.543;9.5041;0.9707;2.8857;8.633;3.649;1.1409;-0.3607;-2.5396;1.7512;-1.282;0.0335;19;-8.09;-9.54;-41.99;325.36;-61.68;-38.34;0;1009.93;47.273;37.51497;126.761185;31.6;NaN;;0;3.790092;;32 / 41;2855507;2021-05-13 12:51:09:118
4.5826;8.5974;3.1278;3.9515;8.4093;3.1369;-0.058;0.2545;-1.221;-2.3969;-1.7834;0.4085;27;-17.1;-9.94;-30.63;306.84;-70.86;-75.92;0;1009.92;46.28;37.51496;126.76119;31.15;NaN;;0;3.790092;;32 / 41;2856008;2021-05-13 12:51:09:619
3.4723;9.1831;0.0269;3.0541;9.2682;0.9712;0.2462;-0.6335;0.2761;-0.5209;1.3758;0.2046;22;-12.79;-13.13;-24.35;294.22;-73.23;-85.82;0;1009.92;44.388;37.51496;126.76119;31.15;NaN;;0;3.790092;;32 / 41;2856508;2021-05-13 12:51:10:119
3.5466;8.8082;1.9157;3.6759;8.9521;1.5865;-0.0511;-0.2241;1.7034;0.9017;0.6679;-0.6172;89;-21.71;-9.98;-23.58;350.35;-59.84;-60.94;0;1009.92;43.205;37.51496;126.76119;31.15;NaN;;0;3.790092;;32 / 41;2857008;2021-05-13 12:51:10:619
3.6987;8.8645;3.0715;3.7902;8.7539;2.2745;-0.1259;0.1353;0.9848;-0.4662;-1.5179;-0.0954;40;-25.04;-4.15;-25.06;343.43;-63.21;-59.03;0;1009.92;44.373;37.51496;126.76119;31.15;NaN;;0;3.790092;;32 / 41;2857508;2021-05-13 12:51:11:119
3.4663;8.9052;2.0103;3.2001;9.1167;1.678;0.2565;-0.2421;-0.5456;-0.5986;-0.7284;0.3216;45;-19.86;-9.8;-26.09;327.08;-71.01;-65.9;0;1009.92;45.434;37.51496;126.76119;31.15;NaN;;0;3.790092;;32 / 41;2858008;2021-05-13 12:51:11:619
